set NODES := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76;
set NODOS_SIN0 := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76;
set Vendedores := 1 2;
param mmin := 36;
param mmax := 39;
param dist :=
[0,0] 0.0
[0,1] 0.0
[0,2] 14.56
[0,3] 23.02
[0,4] 26.42
[0,5] 33.06
[0,6] 16.28
[0,7] 39.6
[0,8] 40.22
[0,9] 37.22
[0,10] 47.54
[0,11] 54.2
[0,12] 31.78
[0,13] 42.06
[0,14] 53.15
[0,15] 40.05
[0,16] 14.04
[0,17] 24.6
[0,18] 36.4
[0,19] 47.71
[0,20] 44.72
[0,21] 23.77
[0,22] 9.85
[0,23] 12.53
[0,24] 25.81
[0,25] 42.3
[0,26] 30.61
[0,27] 35.11
[0,28] 14.32
[0,29] 30.27
[0,30] 21.38
[0,31] 54.74
[0,32] 31.0
[0,33] 8.06
[0,34] 33.29
[0,35] 43.28
[0,36] 34.18
[0,37] 38.64
[0,38] 50.61
[0,39] 38.83
[0,40] 29.12
[0,41] 11.18
[0,42] 10.63
[0,43] 6.71
[0,44] 26.02
[0,45] 29.12
[0,46] 35.23
[0,47] 28.86
[0,48] 26.02
[0,49] 18.87
[0,50] 34.71
[0,51] 18.38
[0,52] 35.78
[0,53] 48.1
[0,54] 48.85
[0,55] 49.48
[0,56] 16.28
[0,57] 43.29
[0,58] 42.05
[0,59] 63.78
[0,60] 45.69
[0,61] 21.26
[0,62] 8.25
[0,63] 8.25
[0,64] 18.38
[0,65] 55.57
[0,66] 61.03
[0,67] 30.48
[0,68] 19.42
[0,69] 33.29
[0,70] 46.17
[0,71] 40.72
[0,72] 40.16
[0,73] 5.39
[0,74] 18.11
[0,75] 23.43
[0,76] 25.46
[1,0] 0.0
[1,1] 0.0
[1,2] 14.56
[1,3] 23.02
[1,4] 26.42
[1,5] 33.06
[1,6] 16.28
[1,7] 39.6
[1,8] 40.22
[1,9] 37.22
[1,10] 47.54
[1,11] 54.2
[1,12] 31.78
[1,13] 42.06
[1,14] 53.15
[1,15] 40.05
[1,16] 14.04
[1,17] 24.6
[1,18] 36.4
[1,19] 47.71
[1,20] 44.72
[1,21] 23.77
[1,22] 9.85
[1,23] 12.53
[1,24] 25.81
[1,25] 42.3
[1,26] 30.61
[1,27] 35.11
[1,28] 14.32
[1,29] 30.27
[1,30] 21.38
[1,31] 54.74
[1,32] 31.0
[1,33] 8.06
[1,34] 33.29
[1,35] 43.28
[1,36] 34.18
[1,37] 38.64
[1,38] 50.61
[1,39] 38.83
[1,40] 29.12
[1,41] 11.18
[1,42] 10.63
[1,43] 6.71
[1,44] 26.02
[1,45] 29.12
[1,46] 35.23
[1,47] 28.86
[1,48] 26.02
[1,49] 18.87
[1,50] 34.71
[1,51] 18.38
[1,52] 35.78
[1,53] 48.1
[1,54] 48.85
[1,55] 49.48
[1,56] 16.28
[1,57] 43.29
[1,58] 42.05
[1,59] 63.78
[1,60] 45.69
[1,61] 21.26
[1,62] 8.25
[1,63] 8.25
[1,64] 18.38
[1,65] 55.57
[1,66] 61.03
[1,67] 30.48
[1,68] 19.42
[1,69] 33.29
[1,70] 46.17
[1,71] 40.72
[1,72] 40.16
[1,73] 5.39
[1,74] 18.11
[1,75] 23.43
[1,76] 25.46
[2,0] 14.56
[2,1] 14.56
[2,2] 0.0
[2,3] 24.21
[2,4] 12.73
[2,5] 19.92
[2,6] 8.54
[2,7] 27.78
[2,8] 26.87
[2,9] 34.48
[2,10] 40.2
[2,11] 43.38
[2,12] 25.02
[2,13] 27.51
[2,14] 40.46
[2,15] 26.08
[2,16] 18.03
[2,17] 18.25
[2,18] 40.36
[2,19] 34.06
[2,20] 32.31
[2,21] 15.26
[2,22] 16.4
[2,23] 25.08
[2,24] 33.62
[2,25] 42.49
[2,26] 20.62
[2,27] 20.62
[2,28] 10.05
[2,29] 16.0
[2,30] 7.0
[2,31] 50.25
[2,32] 30.41
[2,33] 10.44
[2,34] 19.8
[2,35] 30.61
[2,36] 24.08
[2,37] 26.4
[2,38] 41.48
[2,39] 34.53
[2,40] 24.74
[2,41] 25.63
[2,42] 24.19
[2,43] 21.19
[2,44] 26.63
[2,45] 14.56
[2,46] 21.93
[2,47] 17.8
[2,48] 13.0
[2,49] 26.83
[2,50] 36.62
[2,51] 14.76
[2,52] 21.63
[2,53] 36.36
[2,54] 34.44
[2,55] 51.11
[2,56] 30.02
[2,57] 29.02
[2,58] 34.23
[2,59] 50.99
[2,60] 35.61
[2,61] 20.0
[2,62] 8.49
[2,63] 16.49
[2,64] 29.7
[2,65] 46.17
[2,66] 50.57
[2,67] 18.36
[2,68] 7.28
[2,69] 26.08
[2,70] 34.99
[2,71] 31.14
[2,72] 34.01
[2,73] 9.22
[2,74] 7.21
[2,75] 11.7
[2,76] 14.56
[3,0] 23.02
[3,1] 23.02
[3,2] 24.21
[3,3] 0.0
[3,4] 26.0
[3,5] 42.2
[3,6] 16.28
[3,7] 29.43
[3,8] 34.0
[3,9] 14.87
[3,10] 28.32
[3,11] 39.45
[3,12] 15.23
[3,13] 42.2
[3,14] 42.72
[3,15] 46.07
[3,16] 9.0
[3,17] 12.04
[3,18] 16.28
[3,19] 41.11
[3,20] 54.64
[3,21] 39.41
[3,22] 32.39
[3,23] 19.72
[3,24] 14.14
[3,25] 19.42
[3,26] 20.02
[3,27] 35.74
[3,28] 32.2
[3,29] 36.36
[3,30] 29.07
[3,31] 32.57
[3,32] 8.06
[3,33] 16.76
[3,34] 29.43
[3,35] 34.37
[3,36] 48.1
[3,37] 49.2
[3,38] 33.42
[3,39] 17.49
[3,40] 10.3
[3,41] 29.41
[3,42] 31.58
[3,43] 26.48
[3,44] 3.0
[3,45] 32.65
[3,46] 30.15
[3,47] 41.73
[3,48] 36.12
[3,49] 11.4
[3,50] 12.53
[3,51] 10.0
[3,52] 33.73
[3,53] 36.06
[3,54] 46.17
[3,55] 27.31
[3,56] 25.0
[3,57] 47.54
[3,58] 24.21
[3,59] 52.55
[3,60] 59.41
[3,61] 41.79
[3,62] 26.57
[3,63] 15.03
[3,64] 40.45
[3,65] 38.29
[3,66] 45.0
[3,67] 24.19
[3,68] 20.81
[3,69] 50.22
[3,70] 58.26
[3,71] 55.17
[3,72] 20.52
[3,73] 21.84
[3,74] 31.4
[3,75] 20.62
[3,76] 19.65
[4,0] 26.42
[4,1] 26.42
[4,2] 12.73
[4,3] 26.0
[4,4] 0.0
[4,5] 18.03
[4,6] 12.04
[4,7] 15.81
[4,8] 14.14
[4,9] 30.61
[4,10] 31.4
[4,11] 31.62
[4,12] 18.87
[4,13] 17.0
[4,14] 27.8
[4,15] 20.25
[4,16] 24.02
[4,17] 15.0
[4,18] 41.68
[4,19] 21.4
[4,20] 29.7
[4,21] 22.02
[4,22] 29.07
[4,23] 34.71
[4,24] 38.83
[4,25] 40.31
[4,26] 11.7
[4,27] 10.05
[4,28] 21.47
[4,29] 11.4
[4,30] 9.22
[4,31] 43.32
[4,32] 29.21
[4,33] 19.92
[4,34] 7.07
[4,35] 18.03
[4,36] 26.57
[4,37] 25.0
[4,38] 31.06
