set NODES := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;
set NODOS_SIN0 := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;
set Vendedores := 1 2;
param mmin := 46;
param mmax := 52;
param dist :=
[0,0] 0.0
[0,1] 0.0
[0,2] 14.21
[0,3] 22.8
[0,4] 28.16
[0,5] 42.76
[0,6] 51.97
[0,7] 61.29
[0,8] 71.25
[0,9] 80.75
[0,10] 17.0
[0,11] 24.6
[0,12] 27.02
[0,13] 40.46
[0,14] 41.59
[0,15] 57.98
[0,16] 67.12
[0,17] 80.06
[0,18] 86.73
[0,19] 49.09
[0,20] 40.45
[0,21] 53.71
[0,22] 52.48
[0,23] 58.69
[0,24] 68.59
[0,25] 74.03
[0,26] 83.87
[0,27] 96.8
[0,28] 68.03
[0,29] 74.55
[0,30] 67.91
[0,31] 72.62
[0,32] 83.19
[0,33] 87.37
[0,34] 96.05
[0,35] 95.67
[0,36] 106.4
[0,37] 77.01
[0,38] 91.66
[0,39] 96.1
[0,40] 96.57
[0,41] 91.79
[0,42] 99.13
[0,43] 99.62
[0,44] 106.89
[0,45] 121.51
[0,46] 105.0
[0,47] 107.23
[0,48] 99.82
[0,49] 119.37
[0,50] 110.49
[0,51] 118.07
[0,52] 122.3
[0,53] 128.47
[0,54] 134.01
[0,55] 120.07
[0,56] 130.46
[0,57] 126.15
[0,58] 130.5
[0,59] 137.79
[0,60] 127.95
[0,61] 142.86
[0,62] 145.79
[0,63] 148.95
[0,64] 142.06
[0,65] 143.35
[0,66] 150.21
[0,67] 154.35
[0,68] 158.15
[0,69] 158.43
[0,70] 158.77
[0,71] 161.55
[0,72] 165.6
[0,73] 173.0
[0,74] 158.15
[0,75] 166.09
[0,76] 175.41
[0,77] 172.7
[0,78] 168.96
[0,79] 179.95
[0,80] 170.7
[0,81] 177.1
[0,82] 191.04
[0,83] 192.17
[0,84] 186.3
[0,85] 185.78
[0,86] 195.14
[0,87] 196.73
[0,88] 192.63
[0,89] 201.9
[0,90] 205.77
[0,91] 207.01
[0,92] 213.08
[0,93] 206.62
[0,94] 213.84
[0,95] 203.18
[0,96] 215.37
[0,97] 210.72
[0,98] 218.22
[0,99] 215.04
[1,0] 0.0
[1,1] 0.0
[1,2] 14.21
[1,3] 22.8
[1,4] 28.16
[1,5] 42.76
[1,6] 51.97
[1,7] 61.29
[1,8] 71.25
[1,9] 80.75
[1,10] 17.0
[1,11] 24.6
[1,12] 27.02
[1,13] 40.46
[1,14] 41.59
[1,15] 57.98
[1,16] 67.12
[1,17] 80.06
[1,18] 86.73
[1,19] 49.09
[1,20] 40.45
[1,21] 53.71
[1,22] 52.48
[1,23] 58.69
[1,24] 68.59
[1,25] 74.03
[1,26] 83.87
[1,27] 96.8
[1,28] 68.03
[1,29] 74.55
[1,30] 67.91
[1,31] 72.62
[1,32] 83.19
[1,33] 87.37
[1,34] 96.05
[1,35] 95.67
[1,36] 106.4
[1,37] 77.01
[1,38] 91.66
[1,39] 96.1
[1,40] 96.57
[1,41] 91.79
[1,42] 99.13
[1,43] 99.62
[1,44] 106.89
[1,45] 121.51
[1,46] 105.0
[1,47] 107.23
[1,48] 99.82
[1,49] 119.37
[1,50] 110.49
[1,51] 118.07
[1,52] 122.3
[1,53] 128.47
[1,54] 134.01
[1,55] 120.07
[1,56] 130.46
[1,57] 126.15
[1,58] 130.5
[1,59] 137.79
[1,60] 127.95
[1,61] 142.86
[1,62] 145.79
[1,63] 148.95
[1,64] 142.06
[1,65] 143.35
[1,66] 150.21
[1,67] 154.35
[1,68] 158.15
[1,69] 158.43
[1,70] 158.77
[1,71] 161.55
[1,72] 165.6
[1,73] 173.0
[1,74] 158.15
[1,75] 166.09
[1,76] 175.41
[1,77] 172.7
[1,78] 168.96
[1,79] 179.95
[1,80] 170.7
[1,81] 177.1
[1,82] 191.04
[1,83] 192.17
[1,84] 186.3
[1,85] 185.78
[1,86] 195.14
[1,87] 196.73
[1,88] 192.63
[1,89] 201.9
[1,90] 205.77
[1,91] 207.01
[1,92] 213.08
[1,93] 206.62
[1,94] 213.84
[1,95] 203.18
[1,96] 215.37
[1,97] 210.72
[1,98] 218.22
[1,99] 215.04
[2,0] 14.21
[2,1] 14.21
[2,2] 0.0
[2,3] 9.49
[2,4] 18.25
[2,5] 33.14
[2,6] 42.01
[2,7] 52.24
[2,8] 62.2
[2,9] 71.0
[2,10] 10.82
[2,11] 11.18
[2,12] 12.81
[2,13] 26.25
[2,14] 29.12
[2,15] 44.72
[2,16] 54.23
[2,17] 67.42
[2,18] 74.73
[2,19] 39.85
[2,20] 29.15
[2,21] 40.16
[2,22] 38.47
[2,23] 44.55
[2,24] 54.49
[2,25] 60.22
[2,26] 70.0
[2,27] 83.35
[2,28] 58.05
[2,29] 63.0
[2,30] 55.44
[2,31] 59.14
[2,32] 69.46
[2,33] 73.25
[2,34] 81.84
[2,35] 81.69
[2,36] 92.46
[2,37] 66.48
[2,38] 80.02
[2,39] 83.73
[2,40] 83.74
[2,41] 78.19
[2,42] 85.09
[2,43] 85.45
[2,44] 92.7
[2,45] 107.3
[2,46] 94.53
[2,47] 96.02
[2,48] 87.57
[2,49] 106.51
[2,50] 97.08
[2,51] 104.28
[2,52] 108.3
[2,53] 114.39
[2,54] 119.81
[2,55] 109.77
[2,56] 119.02
[2,57] 114.28
[2,58] 117.89
[2,59] 124.95
[2,60] 114.49
[2,61] 129.24
[2,62] 131.95
[2,63] 134.83
[2,64] 131.64
[2,65] 132.0
[2,66] 138.36
[2,67] 141.88
[2,68] 145.53
[2,69] 145.21
[2,70] 145.25
[2,71] 147.85
[2,72] 151.65
[2,73] 162.31
[2,74] 147.01
[2,75] 154.32
[2,76] 163.23
[2,77] 160.03
[2,78] 155.96
[2,79] 166.68
[2,80] 157.1
[2,81] 163.25
[2,82] 180.47
[2,83] 181.0
[2,84] 174.48
[2,85] 173.53
[2,86] 182.65
[2,87] 183.86
[2,88] 179.54
[2,89] 188.49
[2,90] 192.2
[2,91] 196.12
[2,92] 202.02
[2,93] 195.13
[2,94] 201.9
[2,95] 190.7
[2,96] 202.62
[2,97] 197.69
[2,98] 204.92
[2,99] 201.55
[3,0] 22.8
[3,1] 22.8
[3,2] 9.49
[3,3] 0.0
[3,4] 10.82
[3,5] 24.74
[3,6] 33.24
[3,7] 43.74
[3,8] 53.6
[3,9] 62.07
[3,10] 18.25
[3,11] 10.63
[3,12] 7.07
[3,13] 18.79
[3,14] 19.65
[3,15] 35.36
[3,16] 44.78
[3,17] 57.94
[3,18] 65.25
[3,19] 40.82
[3,20] 28.64
[3,21] 35.23
[3,22] 32.28
[3,23] 36.24
[3,24] 46.01
[3,25] 51.22
[3,26] 61.07
[3,27] 74.09
[3,28] 57.58
[3,29] 60.67
[3,30] 52.04
[3,31] 53.94
[3,32] 63.6
[3,33] 66.19
[3,34] 74.06
[3,35] 72.92
[3,36] 83.63
[3,37] 65.25
