set NODES := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52;
set NODOS_SIN0 := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52;
set Vendedores := 1 2;
param mmin := 10;
param mmax := 41;
param dist :=
[0,0] 0.0
[0,1] 0.0
[0,2] 666.11
[0,3] 281.11
[0,4] 395.6
[0,5] 291.2
[0,6] 326.27
[0,7] 640.8
[0,8] 426.88
[0,9] 600.19
[0,10] 561.47
[0,11] 1040.97
[0,12] 655.02
[0,13] 975.0
[0,14] 1120.77
[0,15] 299.04
[0,16] 260.05
[0,17] 429.53
[0,18] 161.55
[0,19] 305.0
[0,20] 210.06
[0,21] 286.92
[0,22] 46.1
[0,23] 181.18
[0,24] 274.59
[0,25] 410.03
[0,26] 728.97
[0,27] 798.51
[0,28] 707.0
[0,29] 406.26
[0,30] 360.07
[0,31] 146.37
[0,32] 90.55
[0,33] 827.31
[0,34] 135.09
[0,35] 121.66
[0,36] 125.0
[0,37] 207.97
[0,38] 240.42
[0,39] 166.21
[0,40] 208.93
[0,41] 395.38
[0,42] 565.8
[0,43] 463.82
[0,44] 154.43
[0,45] 240.21
[0,46] 279.87
[0,47] 791.28
[0,48] 267.3
[0,49] 64.03
[0,50] 217.08
[0,51] 789.38
[0,52] 1220.46
[1,0] 0.0
[1,1] 0.0
[1,2] 666.11
[1,3] 281.11
[1,4] 395.6
[1,5] 291.2
[1,6] 326.27
[1,7] 640.8
[1,8] 426.88
[1,9] 600.19
[1,10] 561.47
[1,11] 1040.97
[1,12] 655.02
[1,13] 975.0
[1,14] 1120.77
[1,15] 299.04
[1,16] 260.05
[1,17] 429.53
[1,18] 161.55
[1,19] 305.0
[1,20] 210.06
[1,21] 286.92
[1,22] 46.1
[1,23] 181.18
[1,24] 274.59
[1,25] 410.03
[1,26] 728.97
[1,27] 798.51
[1,28] 707.0
[1,29] 406.26
[1,30] 360.07
[1,31] 146.37
[1,32] 90.55
[1,33] 827.31
[1,34] 135.09
[1,35] 121.66
[1,36] 125.0
[1,37] 207.97
[1,38] 240.42
[1,39] 166.21
[1,40] 208.93
[1,41] 395.38
[1,42] 565.8
[1,43] 463.82
[1,44] 154.43
[1,45] 240.21
[1,46] 279.87
[1,47] 791.28
[1,48] 267.3
[1,49] 64.03
[1,50] 217.08
[1,51] 789.38
[1,52] 1220.46
[2,0] 666.11
[2,1] 666.11
[2,2] 0.0
[2,3] 649.33
[2,4] 1047.09
[2,5] 945.15
[2,6] 978.08
[2,7] 45.0
[2,8] 956.15
[2,9] 1134.96
[2,10] 1132.98
[2,11] 1638.79
[2,12] 1258.59
[2,13] 1440.08
[2,14] 1515.73
[2,15] 957.82
[2,16] 724.03
[2,17] 494.77
[2,18] 595.48
[2,19] 843.4
[2,20] 564.47
[2,21] 392.46
[2,22] 636.42
[2,23] 509.83
[2,24] 921.79
[2,25] 1028.85
[2,26] 1191.51
[2,27] 1301.51
[2,28] 1243.72
[2,29] 635.02
[2,30] 390.45
[2,31] 541.23
[2,32] 730.0
[2,33] 1488.71
[2,34] 782.08
[2,35] 776.98
[2,36] 785.0
[2,37] 857.7
[2,38] 896.94
[2,39] 827.96
[2,40] 869.74
[2,41] 896.17
[2,42] 102.59
[2,43] 1123.71
[2,44] 744.88
[2,45] 823.29
[2,46] 859.08
[2,47] 1151.27
[2,48] 910.3
[2,49] 728.01
[2,50] 596.26
[2,51] 1421.56
[2,52] 1716.05
[3,0] 281.11
[3,1] 281.11
[3,2] 649.33
[3,3] 0.0
[3,4] 603.51
[3,5] 508.94
[3,6] 542.52
[3,7] 610.57
[3,8] 308.06
[3,9] 485.64
[3,10] 487.26
[3,11] 1266.69
[3,12] 891.36
[3,13] 1247.76
[3,14] 1399.73
[3,15] 504.88
[3,16] 537.4
[3,17] 217.31
[3,18] 134.63
[3,19] 207.0
[3,20] 440.96
[3,21] 288.53
[3,22] 240.52
[3,23] 361.18
[3,24] 505.69
[3,25] 652.53
[3,26] 1005.94
[3,27] 1067.64
[3,28] 970.32
[3,29] 651.25
[3,30] 504.21
[3,31] 208.93
[3,32] 245.2
[3,33] 903.4
[3,34] 393.61
[3,35] 373.66
[3,36] 367.7
[3,37] 447.47
[3,38] 462.09
[3,39] 392.24
[3,40] 426.88
[3,41] 246.98
[3,42] 550.09
[3,43] 556.6
[3,44] 434.19
[3,45] 219.83
[3,46] 552.68
[3,47] 1072.31
[3,48] 504.8
[3,49] 288.49
[3,50] 463.25
[3,51] 995.31
[3,52] 1483.59
[4,0] 395.6
[4,1] 395.6
[4,2] 1047.09
[4,3] 603.51
[4,4] 0.0
[4,5] 104.4
[4,6] 69.64
[4,7] 1026.36
[4,8] 525.0
[4,9] 611.0
[4,10] 533.9
[4,11] 663.19
[4,12] 294.36
[4,13] 711.07
[4,14] 897.01
[4,15] 100.12
[4,16] 384.22
[4,17] 800.25
[4,18] 532.35
[4,19] 474.68
[4,20] 500.62
[4,21] 681.49
[4,22] 436.61
[4,23] 537.7
[4,24] 125.3
[4,25] 109.2
[4,26] 516.24
[4,27] 526.81
[4,28] 417.43
[4,29] 579.87
[4,30] 689.53
[4,31] 540.86
[4,32] 370.54
[4,33] 517.35
[4,34] 266.55
[4,35] 275.14
[4,36] 270.6
[4,37] 190.39
[4,38] 155.24
[4,39] 230.49
[4,40] 188.28
[4,41] 544.54
[4,42] 950.33
[4,43] 245.2
[4,44] 307.0
[4,45] 411.1
[4,46] 230.71
[4,47] 659.56
[4,48] 137.3
[4,49] 345.25
[4,50] 477.62
[4,51] 397.02
[4,52] 908.64
[5,0] 291.2
[5,1] 291.2
[5,2] 945.15
[5,3] 508.94
[5,4] 104.4
[5,5] 0.0
[5,6] 35.36
[5,7] 923.59
[5,8] 470.56
[5,9] 583.63
[5,10] 513.47
[5,11] 760.81
[5,12] 382.43
[5,13] 769.04
[5,14] 944.31
[5,15] 25.0
[5,16] 309.23
[5,17] 700.07
[5,18] 430.46
[5,19] 400.78
[5,20] 406.6
[5,21] 577.17
[5,22] 332.45
[5,23] 436.84
[5,24] 31.62
[5,25] 150.08
[5,26] 552.27
[5,27] 584.14
[5,28] 478.59
[5,29] 509.75
[5,30] 594.35
[5,31] 436.61
[5,32] 270.19
[5,33] 589.96
[5,34] 163.25
[5,35] 170.88
[5,36] 166.21
[5,37] 87.46
[5,38] 50.99
[5,39] 126.59
[5,40] 85.15
[5,41] 479.5
[5,42] 847.66
[5,43] 266.69
[5,44] 212.25
[5,45] 331.21
[5,46] 170.66
[5,47] 673.59
[5,48] 47.43
[5,49] 241.87
[5,50] 386.68
[5,51] 499.92
[5,52] 984.44
[6,0] 326.27
[6,1] 326.27
[6,2] 978.08
[6,3] 542.52
[6,4] 69.64
[6,5] 35.36
[6,6] 0.0
[6,7] 957.04
[6,8] 491.55
[6,9] 596.01
[6,10] 523.26
[6,11] 726.1
[6,12] 349.28
[6,13] 744.19
[6,14] 922.78
[6,15] 40.31
[6,16] 328.82
[6,17] 735.02
[6,18] 465.67
[6,19] 427.93
[6,20] 435.23
[6,21] 611.9
[6,22] 367.73
[6,23] 469.07
[6,24] 57.01
[6,25] 124.2
[6,26] 533.34
[6,27] 559.13
[6,28] 452.22
[6,29] 528.02
[6,30] 623.7
[6,31] 471.83
[6,32] 305.04
[6,33] 568.24
[6,34] 196.98
[6,35] 205.55
